customer_id,gender,age,payment_method,age_group
C247542,Male,51.0,Debit Card,51-65
C130332,Female,51.0,Cash,51-65
C237688,Male,61.0,Credit Card,51-65
C412458,Male,65.0,Credit Card,51-65
C631328,Female,52.0,Cash,51-65
C578577,Female,49.0,Cash,36-50
C528420,Female,69.0,Cash,65+
C276389,Male,53.0,Cash,51-65
C283313,Female,38.0,Credit Card,36-50
C217445,Female,25.0,Credit Card,18-25
C194544,Male,30.0,Credit Card,26-35
C852972,Female,45.0,Debit Card,36-50
C141350,Female,41.0,Cash,36-50
C157774,Female,32.0,Credit Card,26-35
C251622,Male,42.0,Credit Card,36-50
C136782,Male,54.0,Debit Card,51-65
C957500,Male,24.0,Debit Card,18-25
C260725,Female,32.0,Credit Card,26-35
C996948,Male,62.0,Credit Card,51-65
C782532,Female,24.0,Debit Card,18-25
C168991,Male,45.0,Credit Card,36-50
C162302,Female,58.0,Cash,51-65
C258821,Female,18.0,Cash,18-25
C859082,Male,63.0,Cash,51-65
C204015,Female,58.0,Cash,51-65
C192987,Male,69.0,Credit Card,65+
C270349,Female,39.0,Credit Card,36-50
C250365,Male,20.0,Credit Card,18-25
C140973,Female,34.0,Credit Card,26-35
C369601,Male,45.0,Credit Card,36-50
C217850,Male,20.0,Debit Card,18-25
C128245,Female,55.0,Credit Card,51-65
C117569,Female,42.0,Cash,36-50
C140792,Female,61.0,Credit Card,51-65
C249064,Male,45.0,Credit Card,36-50
C200877,Female,37.0,Debit Card,36-50
C156110,Female,61.0,Credit Card,51-65
C451667,Female,49.0,Credit Card,36-50
C487334,Male,18.0,Credit Card,18-25
C144524,Female,67.0,Cash,65+
C943195,Female,22.0,Cash,18-25
C287070,Female,43.0,Debit Card,36-50
C329297,Male,19.0,Cash,18-25
C512031,Male,64.0,Credit Card,51-65
C682394,Female,24.0,Cash,18-25
C327563,Female,39.0,Credit Card,36-50
C130507,Male,32.0,Cash,26-35
C198179,Female,69.0,Credit Card,65+
C474974,Male,28.0,Cash,26-35
C253547,Male,40.0,Cash,36-50
C249650,Female,31.0,Credit Card,26-35
C226187,Female,53.0,Debit Card,51-65
C142815,Female,40.0,Cash,36-50
C123680,Male,48.0,Cash,36-50
C284698,Male,31.0,Credit Card,26-35
C713926,Male,27.0,Credit Card,26-35
C191811,Female,20.0,Cash,18-25
C291165,Female,44.0,Cash,36-50
C375898,Female,56.0,Credit Card,51-65
C292543,Female,51.0,Debit Card,51-65
C300788,Male,55.0,Credit Card,51-65
C230680,Male,69.0,Cash,65+
C299823,Male,69.0,Cash,65+
C195406,Female,52.0,Cash,51-65
C114998,Female,41.0,Credit Card,36-50
C134954,Male,40.0,Credit Card,36-50
C318260,Male,67.0,Debit Card,65+
C944513,Male,21.0,Cash,18-25
C207809,Female,54.0,Credit Card,51-65
C201922,Female,54.0,Credit Card,51-65
C238275,Male,66.0,Cash,65+
C361905,Female,25.0,Credit Card,18-25
C944891,Female,50.0,Cash,36-50
C867847,Male,63.0,Credit Card,51-65
C271075,Female,40.0,Cash,36-50
C206587,Male,28.0,Credit Card,26-35
C221053,Male,55.0,Debit Card,51-65
C612357,Male,39.0,Debit Card,36-50
C733821,Male,62.0,Credit Card,51-65
C903182,Male,49.0,Cash,36-50
C518140,Male,44.0,Debit Card,36-50
C154625,Female,56.0,Cash,51-65
C307698,Male,26.0,Cash,26-35
C199284,Female,48.0,Cash,36-50
C773125,Female,43.0,Credit Card,36-50
C211226,Male,24.0,Cash,18-25
C104771,Female,37.0,Credit Card,36-50
C730035,Female,32.0,Credit Card,26-35
C215027,Male,28.0,Credit Card,26-35
C811821,Male,22.0,Debit Card,18-25
C116769,Female,58.0,Cash,51-65
C326764,Male,67.0,Debit Card,65+
C134606,Male,23.0,Cash,18-25
C186117,Female,30.0,Cash,26-35
C247882,Male,32.0,Credit Card,26-35
C294953,Female,48.0,Credit Card,36-50
C133015,Male,40.0,Credit Card,36-50
C550202,Male,37.0,Credit Card,36-50
C676912,Female,58.0,Cash,51-65
C782676,Female,65.0,Cash,51-65
C315211,Male,66.0,Credit Card,65+
C190094,Female,24.0,Cash,18-25
C200214,Female,51.0,Cash,51-65
C126366,Female,65.0,Debit Card,51-65
C107268,Female,23.0,Cash,18-25
C281258,Male,50.0,Cash,36-50
C265143,Female,34.0,Cash,26-35
C160066,Female,40.0,Cash,36-50
C265842,Male,67.0,Credit Card,65+
C309932,Male,45.0,Credit Card,36-50
C110164,Female,24.0,Cash,18-25
C472150,Female,23.0,Debit Card,18-25
C140204,Female,33.0,Credit Card,26-35
C171906,Female,24.0,Debit Card,18-25
C120828,Female,47.0,Credit Card,36-50
C233521,Male,41.0,Cash,36-50
C867171,Male,36.0,Credit Card,36-50
C222049,Male,46.0,Debit Card,36-50
C101259,Female,60.0,Credit Card,51-65
C103603,Male,21.0,Cash,18-25
C157995,Female,34.0,Credit Card,26-35
C126206,Male,59.0,Debit Card,51-65
C289567,Female,23.0,Credit Card,18-25
C138548,Female,47.0,Cash,36-50
C142103,Male,37.0,Credit Card,36-50
C281294,Female,64.0,Cash,51-65
C448834,Female,53.0,Cash,51-65
C134305,Male,30.0,Cash,26-35
C682224,Female,32.0,Cash,26-35
C176931,Female,52.0,Cash,51-65
C109119,Male,38.0,Credit Card,36-50
C192921,Female,56.0,Cash,51-65
C745649,Female,56.0,Cash,51-65
C310074,Female,63.0,Credit Card,51-65
C269784,Female,32.0,Debit Card,26-35
C335493,Female,50.0,Debit Card,36-50
C264700,Male,66.0,Credit Card,65+
C137058,Male,33.0,Cash,26-35
C181196,Male,68.0,Credit Card,65+
C255092,Female,65.0,Credit Card,51-65
C153507,Female,50.0,Credit Card,36-50
C665827,Male,52.0,Credit Card,51-65
C113480,Male,65.0,Debit Card,51-65
C283211,Female,19.0,Credit Card,18-25
C338888,Female,33.0,Cash,26-35
C216439,Female,35.0,Credit Card,26-35
C228118,Female,64.0,Cash,51-65
C244901,Female,63.0,Credit Card,51-65
C303746,Male,53.0,Debit Card,51-65
C778492,Male,24.0,Debit Card,18-25
C299153,Female,58.0,Debit Card,51-65
C242427,Male,44.0,Cash,36-50
C722321,Female,25.0,Debit Card,18-25
C183761,Male,58.0,Credit Card,51-65
C541226,Female,45.0,Credit Card,36-50
C948047,Female,38.0,Credit Card,36-50
C391762,Female,49.0,Cash,36-50
C544368,Male,50.0,Debit Card,36-50
C138907,Male,23.0,Debit Card,18-25
C315305,Female,63.0,Cash,51-65
C718981,Female,18.0,Debit Card,18-25
C736087,Female,30.0,Cash,26-35
C869815,Female,65.0,Debit Card,51-65
C952724,Male,32.0,Cash,26-35
C813819,Male,39.0,Cash,36-50
C102854,Female,29.0,Cash,26-35
C286057,Male,54.0,Cash,51-65
C272277,Female,68.0,Credit Card,65+
C304323,Female,69.0,Cash,65+
C155222,Female,57.0,Cash,51-65
C407679,Male,57.0,Cash,51-65
C971218,Female,56.0,Cash,51-65
C686756,Female,58.0,Cash,51-65
C559103,Male,28.0,Cash,26-35
C148053,Female,30.0,Credit Card,26-35
C109099,Female,60.0,Cash,51-65
C319710,Male,25.0,Debit Card,18-25
C127848,Female,34.0,Debit Card,26-35
C119648,Female,31.0,Credit Card,26-35
C148631,Male,48.0,Cash,36-50
C494223,Male,44.0,Cash,36-50
C185793,Female,20.0,Cash,18-25
C355522,Female,27.0,Debit Card,26-35
C152919,Male,61.0,Credit Card,51-65
C858308,Male,42.0,Cash,36-50
C228979,Female,39.0,Credit Card,36-50
C246149,Male,64.0,Credit Card,51-65
C218178,Female,62.0,Cash,51-65
C254068,Female,30.0,Cash,26-35
C828150,Female,34.0,Debit Card,26-35
C206591,Male,63.0,Cash,51-65
C534248,Female,25.0,Credit Card,18-25
C295343,Female,21.0,Credit Card,18-25
C483261,Female,56.0,Cash,51-65
C285608,Female,62.0,Cash,51-65
C790733,Female,32.0,Cash,26-35
C511727,Male,50.0,Cash,36-50
C312136,Female,27.0,Cash,26-35
C241348,Male,23.0,Cash,18-25
C122711,Male,24.0,Cash,18-25
C522955,Female,46.0,Debit Card,36-50
C136223,Female,49.0,Debit Card,36-50
C866691,Male,35.0,Debit Card,26-35
C214842,Female,63.0,Debit Card,51-65
C198261,Male,39.0,Debit Card,36-50
C639136,Male,19.0,Cash,18-25
C180505,Female,68.0,Debit Card,65+
C482961,Female,46.0,Cash,36-50
C266301,Male,18.0,Debit Card,18-25
C229106,Female,53.0,Debit Card,51-65
C194958,Male,38.0,Credit Card,36-50
C127895,Female,60.0,Debit Card,51-65
C321792,Female,60.0,Credit Card,51-65
C289787,Male,39.0,Cash,36-50
C580598,Female,61.0,Debit Card,51-65
C791546,Female,68.0,Credit Card,65+
C275390,Male,45.0,Credit Card,36-50
C877228,Female,48.0,Cash,36-50
C833037,Male,45.0,Cash,36-50
C281865,Male,21.0,Credit Card,18-25
C533726,Male,53.0,Credit Card,51-65
C206272,Male,63.0,Credit Card,51-65
C281441,Female,42.0,Credit Card,36-50
C174475,Female,24.0,Credit Card,18-25
C272809,Female,38.0,Cash,36-50
C937558,Female,40.0,Debit Card,36-50
C685591,Male,38.0,Credit Card,36-50
C325040,Female,44.0,Cash,36-50
C194348,Male,48.0,Credit Card,36-50
C146159,Female,41.0,Cash,36-50
C129037,Male,54.0,Debit Card,51-65
C269195,Male,18.0,Credit Card,18-25
C127885,Female,68.0,Credit Card,65+
C199149,Female,69.0,Credit Card,65+
C268844,Male,60.0,Credit Card,51-65
C124705,Female,45.0,Cash,36-50
C134331,Female,48.0,Cash,36-50
C110970,Female,65.0,Debit Card,51-65
C107785,Male,55.0,Cash,51-65
C263963,Male,28.0,Credit Card,26-35
C122552,Male,25.0,Credit Card,18-25
C271962,Male,64.0,Debit Card,51-65
C323920,Male,23.0,Cash,18-25
C969241,Male,36.0,Cash,36-50
C276319,Female,23.0,Credit Card,18-25
C942234,Female,29.0,Credit Card,26-35
C329120,Female,23.0,Credit Card,18-25
C786774,Female,42.0,Cash,36-50
C102683,Female,57.0,Debit Card,51-65
C282553,Female,61.0,Cash,51-65
C826271,Male,51.0,Cash,51-65
C282661,Male,51.0,Credit Card,51-65
C202787,Male,55.0,Credit Card,51-65
C962701,Male,23.0,Cash,18-25
C248417,Female,53.0,Cash,51-65
C215590,Female,37.0,Cash,36-50
C664421,Female,53.0,Debit Card,51-65
C191045,Male,50.0,Cash,36-50
C179181,Female,41.0,Debit Card,36-50
C214826,Male,45.0,Credit Card,36-50
C812288,Female,55.0,Debit Card,51-65
C217503,Female,64.0,Credit Card,51-65
C739774,Male,31.0,Credit Card,26-35
C235611,Female,50.0,Cash,36-50
C176443,Female,22.0,Credit Card,18-25
C111732,Female,47.0,Debit Card,36-50
C213986,Male,64.0,Cash,51-65
C197637,Male,47.0,Cash,36-50
C268913,Male,69.0,Credit Card,65+
C117442,Female,65.0,Cash,51-65
C215046,Male,35.0,Credit Card,26-35
C120053,Male,57.0,Credit Card,51-65
C260458,Female,43.0,Credit Card,36-50
C324403,Female,56.0,Credit Card,51-65
C243325,Female,30.0,Debit Card,26-35
C356052,Female,63.0,Credit Card,51-65
C279270,Female,22.0,Cash,18-25
C326576,Female,24.0,Credit Card,18-25
C297896,Female,48.0,Debit Card,36-50
C222591,Female,50.0,Cash,36-50
C519476,Female,61.0,Credit Card,51-65
C261410,Male,49.0,Cash,36-50
C133780,Female,26.0,Cash,26-35
C178695,Female,30.0,Credit Card,26-35
C290520,Female,38.0,Credit Card,36-50
C286855,Female,66.0,Credit Card,65+
C243996,Male,50.0,Cash,36-50
C314808,Male,61.0,Credit Card,51-65
C299106,Male,47.0,Cash,36-50
C224221,Male,23.0,Credit Card,18-25
C210185,Female,59.0,Cash,51-65
C313039,Female,32.0,Credit Card,26-35
C136752,Female,62.0,Credit Card,51-65
C199748,Male,57.0,Debit Card,51-65
C237603,Male,69.0,Cash,65+
C110762,Female,44.0,Cash,36-50
C116542,Female,67.0,Debit Card,65+
C574201,Female,43.0,Debit Card,36-50
C102709,Male,23.0,Credit Card,18-25
C294552,Female,35.0,Debit Card,26-35
C393134,Female,46.0,Debit Card,36-50
C185088,Male,59.0,Cash,51-65
C628224,Male,26.0,Debit Card,26-35
C982635,Female,46.0,Credit Card,36-50
C290153,Female,38.0,Debit Card,36-50
C340270,Male,41.0,Debit Card,36-50
C824291,Male,60.0,Cash,51-65
C322085,Female,44.0,Credit Card,36-50
C260907,Female,26.0,Cash,26-35
C215198,Male,21.0,Credit Card,18-25
C247922,Male,24.0,Credit Card,18-25
C290523,Male,31.0,Cash,26-35
C256019,Male,24.0,Debit Card,18-25
C163974,Male,47.0,Credit Card,36-50
C226287,Female,52.0,Cash,51-65
C984251,Male,47.0,Credit Card,36-50
C197680,Female,38.0,Cash,36-50
C289007,Male,24.0,Cash,18-25
C196169,Female,49.0,Debit Card,36-50
C659480,Female,21.0,Cash,18-25
C798846,Male,42.0,Credit Card,36-50
C330020,Male,67.0,Credit Card,65+
C246567,Female,33.0,Cash,26-35
C317470,Male,24.0,Cash,18-25
C655751,Male,25.0,Cash,18-25
C319945,Female,42.0,Cash,36-50
C838641,Female,51.0,Cash,51-65
C902861,Male,61.0,Debit Card,51-65
C641482,Female,35.0,Credit Card,26-35
C240466,Female,56.0,Debit Card,51-65
C244289,Male,23.0,Cash,18-25
C278495,Female,21.0,Cash,18-25
C160719,Male,18.0,Cash,18-25
C299891,Female,26.0,Cash,26-35
C984602,Male,26.0,Cash,26-35
C709122,Male,33.0,Credit Card,26-35
C301930,Male,56.0,Cash,51-65
C195917,Female,29.0,Debit Card,26-35
C188957,Male,39.0,Credit Card,36-50
C234435,Male,62.0,Cash,51-65
C682136,Female,63.0,Cash,51-65
C580285,Female,62.0,Credit Card,51-65
C176113,Female,36.0,Cash,36-50
C273740,Female,48.0,Cash,36-50
C176859,Male,39.0,Debit Card,36-50
C126043,Female,41.0,Cash,36-50
C262832,Female,41.0,Cash,36-50
C762401,Female,66.0,Credit Card,65+
C512379,Female,61.0,Credit Card,51-65
C495443,Female,59.0,Cash,51-65
C524751,Female,34.0,Credit Card,26-35
C315818,Female,21.0,Cash,18-25
C182818,Male,45.0,Credit Card,36-50
C191506,Male,40.0,Cash,36-50
C119537,Male,59.0,Debit Card,51-65
C234503,Female,33.0,Credit Card,26-35
C598329,Female,64.0,Debit Card,51-65
C602563,Female,50.0,Credit Card,36-50
C206488,Male,53.0,Cash,51-65
C116450,Female,64.0,Credit Card,51-65
C302259,Female,30.0,Debit Card,26-35
C650109,Female,40.0,Cash,36-50
C239266,Male,32.0,Cash,26-35
C310861,Female,23.0,Debit Card,18-25
C897368,Male,26.0,Cash,26-35
C485476,Female,37.0,Cash,36-50
C219287,Male,56.0,Debit Card,51-65
C177890,Female,40.0,Credit Card,36-50
C379913,Female,27.0,Cash,26-35
C261500,Female,33.0,Debit Card,26-35
C278644,Female,61.0,Cash,51-65
C931933,Female,67.0,Cash,65+
C223579,Male,39.0,Cash,36-50
C756744,Female,24.0,Cash,18-25
C120916,Female,55.0,Credit Card,51-65
C643333,Female,37.0,Credit Card,36-50
C124310,Male,52.0,Cash,51-65
C281698,Female,50.0,Cash,36-50
C114440,Male,19.0,Debit Card,18-25
C260418,Female,67.0,Debit Card,65+
C641692,Female,53.0,Cash,51-65
C333579,Female,28.0,Cash,26-35
C267125,Female,67.0,Debit Card,65+
C195352,Female,36.0,Debit Card,36-50
C965148,Male,21.0,Credit Card,18-25
C287834,Female,18.0,Cash,18-25
C131039,Female,56.0,Cash,51-65
C860385,Female,39.0,Credit Card,36-50
C140629,Male,67.0,Debit Card,65+
C246816,Female,21.0,Cash,18-25
C881519,Male,33.0,Cash,26-35
C932767,Female,61.0,Cash,51-65
C321486,Female,25.0,Credit Card,18-25
C233624,Male,51.0,Cash,51-65
C525345,Male,37.0,Debit Card,36-50
C403019,Female,69.0,Credit Card,65+
C963423,Female,47.0,Cash,36-50
C298720,Female,61.0,Cash,51-65
C962821,Female,69.0,Cash,65+
C521953,Female,53.0,Cash,51-65
C306438,Female,19.0,Credit Card,18-25
C163525,Male,36.0,Cash,36-50
C890744,Female,26.0,Credit Card,26-35
C144761,Female,36.0,Cash,36-50
C147915,Female,39.0,Credit Card,36-50
C243432,Male,30.0,Credit Card,26-35
C388128,Female,40.0,Credit Card,36-50
C163921,Male,47.0,Cash,36-50
C123772,Female,51.0,Credit Card,51-65
C107924,Male,23.0,Cash,18-25
C261462,Male,22.0,Cash,18-25
C339827,Female,35.0,Cash,26-35
C238980,Female,56.0,Cash,51-65
C176728,Female,32.0,Cash,26-35
C100900,Female,30.0,Debit Card,26-35
C540319,Male,41.0,Cash,36-50
C296593,Female,45.0,Cash,36-50
C219025,Female,69.0,Debit Card,65+
C313895,Female,29.0,Cash,26-35
C221141,Male,52.0,Cash,51-65
C244602,Male,67.0,Cash,65+
C106725,Male,38.0,Debit Card,36-50
C555055,Female,32.0,Credit Card,26-35
C249170,Female,52.0,Cash,51-65
C325379,Male,48.0,Debit Card,36-50
C515165,Female,62.0,Credit Card,51-65
C674808,Male,60.0,Cash,51-65
C237548,Male,60.0,Credit Card,51-65
C288758,Female,21.0,Cash,18-25
C571184,Female,67.0,Cash,65+
C136033,Female,30.0,Cash,26-35
C336678,Male,32.0,Cash,26-35
C300405,Male,50.0,Cash,36-50
C317650,Female,32.0,Cash,26-35
C234537,Female,69.0,Credit Card,65+
C818939,Female,46.0,Cash,36-50
C812836,Female,18.0,Credit Card,18-25
C315597,Female,34.0,Debit Card,26-35
C583686,Female,26.0,Cash,26-35
C220984,Female,52.0,Credit Card,51-65
C701285,Male,65.0,Debit Card,51-65
C238854,Female,33.0,Credit Card,26-35
C257574,Female,37.0,Debit Card,36-50
C130496,Female,39.0,Cash,36-50
C292090,Male,29.0,Credit Card,26-35
C220572,Female,62.0,Credit Card,51-65
C332225,Male,30.0,Credit Card,26-35
C233884,Female,26.0,Credit Card,26-35
C631701,Male,62.0,Credit Card,51-65
C208051,Female,58.0,Cash,51-65
C212269,Female,51.0,Cash,51-65
C503841,Male,24.0,Credit Card,18-25
C498822,Female,38.0,Cash,36-50
C283545,Male,69.0,Credit Card,65+
C161673,Female,61.0,Debit Card,51-65
C233216,Female,69.0,Debit Card,65+
C455532,Female,19.0,Credit Card,18-25
C238720,Male,62.0,Cash,51-65
C251834,Male,33.0,Cash,26-35
C122636,Male,26.0,Debit Card,26-35
C344603,Male,43.0,Credit Card,36-50
C842850,Female,22.0,Cash,18-25
C924976,Female,27.0,Cash,26-35
C248217,Male,22.0,Credit Card,18-25
C423262,Female,27.0,Cash,26-35
C317707,Female,36.0,Debit Card,36-50
C178535,Male,34.0,Cash,26-35
C146830,Female,21.0,Cash,18-25
C305137,Female,22.0,Credit Card,18-25
C331634,Male,62.0,Cash,51-65
C371154,Male,49.0,Credit Card,36-50
C569098,Female,40.0,Cash,36-50
C118784,Female,66.0,Cash,65+
C211844,Female,25.0,Cash,18-25
C201632,Female,32.0,Cash,26-35
C176612,Female,46.0,Cash,36-50
C297103,Male,53.0,Credit Card,51-65
C720740,Female,60.0,Credit Card,51-65
C373660,Male,25.0,Cash,18-25
C224249,Male,19.0,Cash,18-25
C207183,Female,36.0,Cash,36-50
C130156,Male,52.0,Cash,51-65
C559704,Male,61.0,Credit Card,51-65
C200633,Female,62.0,Debit Card,51-65
C289010,Female,47.0,Cash,36-50
C849609,Male,51.0,Cash,51-65
C170616,Female,54.0,Cash,51-65
C956990,Female,65.0,Cash,51-65
C161626,Female,40.0,Cash,36-50
C268230,Male,46.0,Credit Card,36-50
C319452,Male,69.0,Cash,65+
C115241,Female,27.0,Debit Card,26-35
C102891,Male,65.0,Credit Card,51-65
C122237,Female,52.0,Cash,51-65
C331008,Female,51.0,Credit Card,51-65
C360513,Female,40.0,Cash,36-50
C141782,Female,58.0,Debit Card,51-65
C529786,Male,58.0,Cash,51-65
C180890,Female,24.0,Cash,18-25
C483975,Female,40.0,Cash,36-50
C133312,Female,48.0,Debit Card,36-50
C168058,Female,26.0,Debit Card,26-35
C192615,Male,64.0,Debit Card,51-65
C795403,Female,39.0,Credit Card,36-50
C175002,Male,57.0,Cash,51-65
C170231,Male,58.0,Credit Card,51-65
C947418,Female,69.0,Cash,65+
C258030,Female,52.0,Cash,51-65
C235459,Male,34.0,Cash,26-35
C317335,Female,62.0,Cash,51-65
C138231,Female,49.0,Cash,36-50
C933833,Female,38.0,Credit Card,36-50
C884590,Female,61.0,Credit Card,51-65
C289332,Male,61.0,Cash,51-65
C324229,Male,32.0,Debit Card,26-35
C142309,Female,45.0,Cash,36-50
C270273,Male,38.0,Cash,36-50
C386788,Male,54.0,Cash,51-65
C305863,Male,40.0,Credit Card,36-50
C319517,Male,21.0,Cash,18-25
C313949,Male,42.0,Cash,36-50
C139675,Female,48.0,Cash,36-50
C269334,Female,36.0,Credit Card,36-50
C270889,Female,24.0,Credit Card,18-25
C155232,Female,18.0,Cash,18-25
C520193,Female,20.0,Cash,18-25
C279554,Female,53.0,Cash,51-65
C314312,Female,57.0,Credit Card,51-65
C215980,Male,60.0,Cash,51-65
C339625,Female,56.0,Debit Card,51-65
C585024,Male,23.0,Cash,18-25
C313406,Male,37.0,Cash,36-50
C179687,Female,52.0,Debit Card,51-65
C205958,Male,62.0,Cash,51-65
C796275,Female,24.0,Credit Card,18-25
C466626,Female,25.0,Credit Card,18-25
C145256,Female,30.0,Debit Card,26-35
C241197,Male,50.0,Debit Card,36-50
C172307,Female,65.0,Cash,51-65
C243055,Male,50.0,Cash,36-50
C950430,Male,64.0,Cash,51-65
C835908,Male,60.0,Credit Card,51-65
C749737,Male,37.0,Cash,36-50
C323362,Male,42.0,Cash,36-50
C820031,Male,59.0,Cash,51-65
C309295,Female,44.0,Debit Card,36-50
C640741,Male,36.0,Credit Card,36-50
C222595,Female,22.0,Cash,18-25
C488452,Female,40.0,Credit Card,36-50
C161087,Female,61.0,Debit Card,51-65
C292023,Male,19.0,Cash,18-25
C234512,Male,28.0,Debit Card,26-35
C231789,Male,68.0,Cash,65+
C164458,Female,29.0,Cash,26-35
C222430,Male,32.0,Cash,26-35
C223537,Male,40.0,Debit Card,36-50
C290870,Male,50.0,Credit Card,36-50
C105094,Male,60.0,Cash,51-65
C292516,Female,31.0,Cash,26-35
C606848,Female,44.0,Cash,36-50
C932584,Female,43.0,Credit Card,36-50
C352666,Female,47.0,Credit Card,36-50
C183026,Male,57.0,Cash,51-65
C322175,Female,19.0,Cash,18-25
C970942,Male,28.0,Cash,26-35
C115029,Male,61.0,Cash,51-65
C309156,Female,68.0,Cash,65+
C275049,Female,60.0,Cash,51-65
C133658,Female,61.0,Credit Card,51-65
C189754,Male,23.0,Credit Card,18-25
C361667,Male,44.0,Cash,36-50
C175032,Male,25.0,Cash,18-25
C186090,Female,22.0,Cash,18-25
C120680,Male,50.0,Credit Card,36-50
C173670,Female,64.0,Cash,51-65
C618685,Female,64.0,Cash,51-65
C163194,Male,18.0,Credit Card,18-25
C297517,Female,58.0,Cash,51-65
C154028,Male,19.0,Cash,18-25
C302825,Female,33.0,Credit Card,26-35
C121843,Male,31.0,Credit Card,26-35
C119133,Female,52.0,Cash,51-65
C234956,Female,29.0,Credit Card,26-35
C146548,Female,62.0,Cash,51-65
C192992,Female,37.0,Credit Card,36-50
C142832,Female,36.0,Cash,36-50
C641075,Female,55.0,Debit Card,51-65
C248910,Male,61.0,Debit Card,51-65
C220608,Female,46.0,Cash,36-50
C238371,Male,63.0,Cash,51-65
C194493,Female,20.0,Credit Card,18-25
C127357,Male,34.0,Credit Card,26-35
C220151,Male,32.0,Credit Card,26-35
C603231,Female,33.0,Cash,26-35
C226569,Male,36.0,Credit Card,36-50
C160756,Female,21.0,Credit Card,18-25
C744248,Male,41.0,Debit Card,36-50
C271498,Male,24.0,Cash,18-25
C288877,Female,48.0,Cash,36-50
C464396,Female,44.0,Cash,36-50
C420104,Male,24.0,Credit Card,18-25
C301903,Female,40.0,Credit Card,36-50
C164564,Female,20.0,Cash,18-25
C139386,Male,29.0,Cash,26-35
C621222,Female,64.0,Cash,51-65
C450657,Male,49.0,Cash,36-50
C128470,Female,62.0,Credit Card,51-65
C302665,Female,41.0,Credit Card,36-50
C166481,Female,34.0,Credit Card,26-35
C166963,Female,51.0,Cash,51-65
C799668,Male,54.0,Cash,51-65
C119861,Male,69.0,Cash,65+
C760126,Female,60.0,Credit Card,51-65
C181456,Female,67.0,Credit Card,65+
C492383,Male,46.0,Cash,36-50
C579733,Male,27.0,Cash,26-35
C136147,Female,25.0,Debit Card,18-25
C127573,Male,47.0,Cash,36-50
C163212,Female,36.0,Debit Card,36-50
C465238,Male,51.0,Cash,51-65
C956382,Female,43.0,Credit Card,36-50
C550837,Female,34.0,Debit Card,26-35
C117276,Male,52.0,Cash,51-65
C116488,Male,31.0,Cash,26-35
C307616,Female,26.0,Credit Card,26-35
C217491,Male,51.0,Credit Card,51-65
C315364,Male,61.0,Credit Card,51-65
C334041,Female,52.0,Credit Card,51-65
C813332,Female,44.0,Cash,36-50
C150140,Female,40.0,Cash,36-50
C288140,Female,58.0,Debit Card,51-65
C245134,Female,37.0,Cash,36-50
C223935,Female,44.0,Credit Card,36-50
C380581,Female,41.0,Debit Card,36-50
C216667,Female,60.0,Credit Card,51-65
C115863,Male,55.0,Debit Card,51-65
C268958,Female,30.0,Credit Card,26-35
C250010,Male,57.0,Credit Card,51-65
C301407,Male,68.0,Cash,65+
C210430,Female,55.0,Cash,51-65
C329977,Male,18.0,Cash,18-25
